n,sigma_r,sigma_t,p,q,rep_no,dq_mean_rerr,dq_min_rerr,dq_max_rerr,dq_mean_terr,dq_min_terr,dq_max_terr,mat_mean_rerr,mat_min_rerr,mat_max_rerr,mat_mean_terr,mat_min_terr,mat_max_terr
100,4,0.04,0.3,1.0,36,0.02439112977441566,0.004378007241458028,0.04978705277654029,0.02104144873061334,0.0023425969672948833,0.04972626146841377,0.024882095157256277,0.0018719715365359442,0.052124734465789586,0.020971923726871136,0.001998759380294345,0.048590439563066905
100,4,0.04,0.3,1.0,37,0.02516551517757314,0.007471465557882291,0.0717744229285461,0.020242383880855957,0.003136744380964684,0.04145833392031178,0.02522881121279939,0.00648771857365224,0.07185007614237693,0.020280081924676754,0.0041058021856317664,0.042015979390656474
100,4,0.04,0.3,1.0,38,0.024332314201068586,0.001901378168315034,0.050063077484536846,0.019207106207904563,0.002761269603015363,0.047363424414902086,0.024331244220042514,0.001501786658784526,0.05055832404498484,0.01937184172311116,0.0024948146952427164,0.048083435668772954
100,4,0.04,0.3,1.0,39,0.02203383748636299,0.007082191853293187,0.047220091111379245,0.020715158708723636,0.002370172783836961,0.07340230525296264,0.024952928010097467,0.007988372021678087,0.05297166042525334,0.020738802022424386,0.002570991356557696,0.07391846409447028
100,4,0.04,0.3,1.0,40,0.023448952293887357,0.00603694441709207,0.0749859151557486,0.020650705461653537,0.003141981544697954,0.05314821844534697,0.023456887055535492,0.005820893289095467,0.07430720177193477,0.020779376840236244,0.0039709882244142155,0.0533462985754726
100,4,0.04,0.3,1.0,41,0.02421208859469042,0.005294797756980481,0.05991810402270754,0.022024081264422454,0.00396154061603296,0.05329237036596752,0.024343667562491733,0.006559423807670002,0.0608242265640145,0.021932009107397486,0.0026120987814375746,0.05417988235465271
100,4,0.04,0.3,1.0,42,0.025336495778318806,0.004086155967544831,0.05619488867131584,0.02187909908180559,0.0036303913509604557,0.044691960067566844,0.03899641439394417,0.007342004531986543,0.07334715767398145,0.022117362321813792,0.004032506128785504,0.04510779012501083
100,4,0.04,0.3,1.0,43,0.024764992136996074,0.004809780187127082,0.06458318720934327,0.020635130210901066,0.0047789255638331,0.042194928703544396,0.024782443335512404,0.0042691439148662405,0.06569215523310339,0.020789399235197563,0.0021324158350536975,0.042749822606578815
100,4,0.04,0.3,1.0,44,0.023327189682710515,0.0010343868015302545,0.057933989197192365,0.019888487537007515,0.003431938986886284,0.05986874530978707,0.024712131083492482,0.005332241829865007,0.06436166985907771,0.019923689266628422,0.005482899219953029,0.05948416284356038
100,4,0.04,0.3,1.0,45,0.024267711777357422,0.0027248240436144517,0.050819137236333835,0.02128842962979874,0.005793547022280318,0.05509642356035062,0.0256705522900939,0.007217174721088308,0.056249043483200256,0.021219070003409116,0.004871535256172645,0.05553511524248739
100,4,0.04,0.3,1.0,46,0.023202600058392697,0.0064467900017903266,0.04622049723562398,0.019190875730878423,0.004909815686910585,0.04191926677832771,0.023833452981015597,0.004684801671892736,0.043030708586639974,0.019020777235176672,0.002952317015878243,0.041973154078254846
100,4,0.04,0.3,1.0,47,0.025005576570770502,0.00559197737440312,0.07122864141718058,0.021298400500293715,0.004040648152681053,0.049793102574612745,0.024998989876837293,0.004979847567128313,0.07170983784966713,0.021257046107921784,0.00427441311860896,0.049029635792854576
100,4,0.04,0.3,1.0,48,0.023221296244460378,0.0030156508701474714,0.059434226072901775,0.020896436851080037,0.002664500779806088,0.04943082928685196,0.023690400694953935,0.0015211997508869485,0.06013668725481235,0.02092597103292517,0.0023839996361939486,0.04989368715460902
100,4,0.04,0.3,1.0,49,0.023616688430534608,0.002842062567322393,0.06300523366500023,0.020283324325432592,0.0014331644583580661,0.054358915228978136,0.03347034823708696,0.009466093012654784,0.06496161361505916,0.020357212332185265,0.001574553273640724,0.05460122317032513
100,5,0.05,0.05,1.0,0,0.12195459082481179,0.015552326013297828,2.531417155794402,0.0916062726042493,0.012074939971434849,0.3695743293389428,0.16585496862397528,0.017728902520051902,6.012975510672235,0.12351384376325424,0.02248335237915376,3.1089217909061397
100,5,0.05,0.05,1.0,1,0.17305839843990029,0.028194166325787494,6.260726282650092,0.10491876758642926,0.017239302021605122,1.6013640444620654,0.18614541758380704,0.027576541831603043,5.230743437815473,0.11494059297781888,0.013146533786256933,2.257982009674069
100,5,0.05,0.05,1.0,2,0.19303939892867855,0.03200238937224052,2.851554489736587,0.07244244994847165,0.017568808524784957,0.3921137778595558,0.5277262099143396,0.2602749941973572,4.127552931269933,0.2754139779385636,0.03671023402617093,6.869819490719504
100,5,0.05,0.05,1.0,3,0.19836615904827984,0.014503241481408758,5.268274899735505,0.19092077041346406,0.031235172553434307,4.753817761449993,0.3491012331398559,0.08689067638483004,6.144671470489579,0.24388799894241728,0.03220737722017247,6.712970353767494
100,5,0.05,0.05,1.0,4,0.09186536504113865,0.0032106413225467287,0.4738155514286486,0.07998631264675164,0.016430638294577644,0.5045143148071506,0.11824562519742104,0.02181037977767059,0.451612748896323,0.08126641986111903,0.014981012062925361,0.5070993027882355
100,5,0.05,0.05,1.0,5,0.07893471600621874,0.009981654457484534,0.3598766364698572,0.07400366384362962,0.008904644992197182,0.3885227544939493,0.08874244987557231,0.01968063627614976,0.3650932062785558,0.07359257084429027,0.008906049670249628,0.3880296349961585
100,5,0.05,0.05,1.0,6,0.15604715384214762,0.01170494362539299,5.7356004620867225,0.13460133605738828,0.020261422574862797,4.283405427245846,0.19540214765950265,0.05407498864684286,3.4545424489627785,0.14252883707978686,0.014265946972660457,4.925812078429611
100,5,0.05,0.05,1.0,7,0.2041341166601641,0.013012075755716694,5.687394106012517,0.15068178779851693,0.014627472686233304,4.127914384495514,0.21811352977216023,0.023859646959535557,5.732506843136091,0.20994680000514118,0.04223077986991453,8.534360177891234
100,5,0.05,0.05,1.0,8,0.1617655025835167,0.008831946474657657,2.7573470432479903,0.12287279887484497,0.01289337924385107,1.7418187172453237,0.17435588870240737,0.027056327819763675,4.340583066016512,0.1972222377986993,0.01950633698035221,7.248497295879196
100,5,0.05,0.05,1.0,9,0.15035197974373252,0.013088286872645915,4.060264136212282,0.10184876924477722,0.005064608916006091,1.598104093811809,0.18834767618703616,0.041251411613103126,4.977948273728078,0.1104005150848005,0.009200841973208671,2.2107541539204743
100,5,0.05,0.05,1.0,10,0.14114026749628722,0.008922693172155943,4.4023936717263314,0.12041224537461442,0.0208569652248806,3.9502745575628264,0.2348847015273181,0.049731253983355726,5.965461192560366,0.10987939685007025,0.011756283077973679,3.1651661428742845
100,5,0.05,0.05,1.0,11,0.224703442087293,0.015592579943488824,6.27058710712514,0.16546362679047075,0.010988823825591045,3.1491533010259376,0.22753815581179646,0.026337162984051327,5.661584344915013,0.1656037875069424,0.0173569260450116,3.9480052953536666
100,5,0.05,0.05,1.0,12,0.09719930487355595,0.017726492224902652,0.25432226648895245,0.08317514492406489,0.015206459111542819,0.2608717236210024,0.09865138456301853,0.017621881764300112,0.266863953925619,0.08366731690372653,0.013377432192451702,0.2622719985369113
100,5,0.05,0.05,1.0,13,0.09945529351645468,0.006883254442256859,0.32362224900631653,0.08122595064238132,0.011817789353657166,0.28457380662362364,0.10015986722495038,0.008281528535529185,0.336340289102911,0.0814828664904376,0.013005235602928418,0.2816882963045814
100,5,0.05,0.05,1.0,14,0.08503003024980099,0.01488433412702279,0.23518020642236787,0.06886349952561793,0.012425592607021712,0.23136996044834224,0.08593920881862793,0.018411593260401853,0.23751476295139315,0.0687658368845425,0.015413775027371903,0.2321419518901614
100,5,0.05,0.05,1.0,15,0.09188864944215944,0.011165352426715819,0.2479120529459748,0.0823877713211318,0.007748392906742436,0.20585705717405212,0.2461502788708685,0.06916804869319697,0.41224459830096827,0.0824913593939003,0.009771065131388035,0.20937659748934265
100,5,0.05,0.05,1.0,16,0.13895132056507453,0.009279377312830872,4.725117588980405,0.11132687820216387,0.013801115417732532,2.59933150036186,0.9993146085072189,0.7859516275898297,2.0656387073286764,0.1270703706134859,0.018933601440546274,4.003483885567179
100,5,0.05,0.05,1.0,17,0.09051346391098448,0.018765750258241346,0.32664540653408025,0.06594529743841522,0.010098463083169796,0.21826106802668807,0.09315522353651091,0.011829950943245023,0.3428605315845084,0.0655925064425502,0.011624729766931716,0.2136544501483016
100,5,0.05,0.05,1.0,18,0.10305300845092596,0.017852865541662318,0.2579964950529842,0.09683525215231124,0.025768678858430566,0.326604739462154,0.10360493722948702,0.020222921928499157,0.25853794019112053,0.09737992827563703,0.025608230437409223,0.3252350570356809
100,5,0.05,0.05,1.0,19,0.13315102919689012,0.015482386160820512,4.349476842705548,0.08828653457402963,0.015000546815448105,1.2649385833858475,3.016658942795283,0.5261601937706952,6.248931471815854,0.5402018952113576,0.3031744543109596,3.317031312698676
100,5,0.05,0.05,1.0,20,0.08820176240790042,0.013584586463817078,0.3521786349420306,0.08517893249691884,0.008051527254249359,0.2984477745200016,0.08788760262661661,0.016038752339432166,0.35977953642173804,0.08423739201892017,0.009158286734692468,0.3009558682598955
100,5,0.05,0.05,1.0,21,0.08977475733133305,0.014648847115615506,0.35885907270550327,0.07145153019579492,0.007987969319361432,0.2236444689517108,0.09156536535045402,0.006031600913504278,0.35135090946993386,0.07123305153244526,0.009307186109331804,0.224460237977969
100,5,0.05,0.05,1.0,22,0.0931888298423035,0.02190111483332253,0.49021912102504084,0.07788590809435603,0.014012117264437147,0.4642051240726632,0.09367104006548203,0.01355774464734374,0.5102705474055301,0.07801460978629159,0.011703233311972625,0.4638822805977499
100,5,0.05,0.05,1.0,23,0.0956804399739807,0.023030135736003553,0.2738508722631833,0.08108413735411356,0.0159433325820291,0.29114895985309114,0.09644783669348805,0.023366316594104233,0.2868579827762155,0.08101061497865199,0.018717761903619116,0.2875208498717532
100,5,0.05,0.05,1.0,24,0.0859566981216669,0.015553179487327286,0.36105432522613506,0.07410548027106323,0.02003686277007397,0.23588591308602705,0.08798715074625957,0.02293471379773671,0.351635317265969,0.07304416004193687,0.020279040450428887,0.23827556091566443
100,5,0.05,0.05,1.0,25,0.1421472117398756,0.02733099632149071,3.967477965434129,0.10681799877827905,0.01519784989028873,2.1329316387166877,0.15694246058333738,0.0173666776546363,4.172932710972544,0.10663011674858437,0.014083286533553742,2.0739693523833087
100,5,0.05,0.05,1.0,26,0.08896095122944785,0.020443924752758975,0.42762673305235793,0.07808376712390654,0.00953442402367392,0.24000356377915874,0.0895088178950962,0.011451493152024336,0.4335144746365278,0.07833125376801683,0.013269389168871302,0.2375605659369276
100,5,0.05,0.05,1.0,27,0.15666838174430725,0.023483150560022703,5.233498518178353,0.10284357057303994,0.015825665914226357,2.4537958179178645,0.168029330847574,0.018043490270050103,5.029911980237136,0.40901898431576683,0.10830753402554325,19.799733879434637
100,5,0.05,0.05,1.0,28,0.13463556669241816,0.014175595211658853,3.7081390358357593,0.11421587060579519,0.014116646180393305,2.1941865307896062,0.14692429150966813,0.027832810276182528,4.650431698540922,0.11405581807401058,0.009468132430334033,2.1726241857411432
100,5,0.05,0.05,1.0,29,0.08801130896012829,0.0056838978966235135,0.22367985462543055,0.07586850255603217,0.017524879650055798,0.19526690422971194,0.09157719480767136,0.011793021387129106,0.2322281411488847,0.07496898799606136,0.010907273400916089,0.1836255092629082
100,5,0.05,0.05,1.0,30,0.08859619496808716,0.018370964721347673,0.2950961703800749,0.0928355044253521,0.015263264341653142,0.5323767961226433,0.09198978227368683,0.012117491626542607,0.32795043611119246,0.09233766821540161,0.017291838798879116,0.5345281557357427
100,5,0.05,0.05,1.0,31,0.08488558371811208,0.01006496517597845,0.43351039726423085,0.07706128081390884,0.006606657323387939,0.31778137592711625,0.0911272329830658,0.003059956784698359,0.4452523192543002,0.07694139294467017,0.008672262618709894,0.31510357475695927
100,5,0.05,0.05,1.0,32,0.08745322452852668,0.013953827659217101,0.29952081400730296,0.0691784063246841,0.012696711834218105,0.23153675937984,0.08858678208889,0.011330270360657453,0.29906012351639516,0.06858702727740379,0.01317956938448631,0.23245664028530433
100,5,0.05,0.05,1.0,33,0.19583521143319693,0.014166509904720844,5.108169313138584,0.14528945998721077,0.024089077262021443,3.2403880404084964,0.40945711315255684,0.176779340643155,5.487652998829882,0.14459760911934294,0.010050253301099911,3.384183899110636
100,5,0.05,0.05,1.0,34,0.15199215645395772,0.023250761422231092,4.320129254994737,0.11760587812388099,0.01359007837711474,2.4047997512880137,0.40013755653320865,0.11740409658296085,5.933305187926231,0.10841301286277197,0.00888460673870385,1.6301360799040348
100,5,0.05,0.05,1.0,35,0.08090702320154858,0.01335356784229033,0.28638313479003363,0.07197757322561772,0.012857880265504443,0.2192482246889646,0.08073596696442298,0.013872948905745912,0.2919517591014311,0.0721630091637429,0.012309068459570218,0.21490928153755215
100,5,0.05,0.05,1.0,36,0.09215007301794324,0.015130543838902657,0.2731695157927947,0.07255714781785359,0.01164034138050769,0.1891440164868551,0.09286197163708218,0.014945341846907564,0.27498912915424434,0.0729592348366801,0.010036943884746281,0.19173818190035483
100,5,0.05,0.05,1.0,37,0.14054631681315816,0.017662139606215668,5.185954454737349,0.11749311665732062,0.0028899664286114474,3.666821603858501,3.315333235022462,2.6108341985110215,3.46312973592576,0.12274168268127238,0.004689340873893765,3.7689563225174267
100,5,0.05,0.05,1.0,38,0.16583868859657616,0.013710069367944038,5.93777864663895,0.08795332891281575,0.014247681240937457,1.2000928411146827,0.16951718836788404,0.023742269392259537,5.249713422645206,0.09469371862165238,0.015556129467445579,1.6906865184283792
100,5,0.05,0.05,1.0,39,0.0954300247048992,0.014894825363630772,0.3317812493327591,0.09183787069471944,0.01710017350805744,1.829913759436755,0.2828310765066037,0.10223752657799935,5.916893642541004,0.0928561243038207,0.00900353716909599,1.8814281757214866
100,5,0.05,0.05,1.0,40,0.1363062383189462,0.01758988037999899,4.42051413347097,0.1314088017226097,0.017863496627620767,3.5091441120892495,0.1349191294100459,0.015626292751665775,3.966148257883536,0.12688997793761575,0.014235286618810666,3.306160659320842
100,5,0.05,0.05,1.0,41,0.13389159184492308,0.01047619692054074,4.438217290121,0.08370400746363284,0.009032662124856613,0.7056297282491589,0.12134734026557098,0.02625580866209154,2.6070145579509933,0.0820123521026471,0.013804902983850353,0.4538862188025576
100,5,0.05,0.05,1.0,42,0.08909850967806125,0.006753884452908865,0.20381925152935,0.06559565266554382,0.004980882587605471,0.22775288752497158,0.09136078427716282,0.014929148001342388,0.2069909695422553,0.06579386392886014,0.005671701547459695,0.22822426485859468
100,5,0.05,0.05,1.0,43,0.15155410773404257,0.013861895773511834,2.6466053129758436,0.14322418974336165,0.02080079933394272,3.553645452537846,0.16359329485415564,0.013506111310666402,2.9815054768434424,0.14480671186503716,0.021650665867720117,2.821051138656084
100,5,0.05,0.05,1.0,44,0.09636184573020536,0.011070304267641742,0.27396731220007614,0.07539315456173928,0.004290341791531024,0.24967910247537434,0.09763393215690415,0.014465585197612927,0.26031086062662184,0.07513024045249507,0.004146799197379558,0.24727530635209366
100,5,0.05,0.05,1.0,45,0.12253300641952959,0.018133087307710398,1.833205283211818,0.10263141240553132,0.01757950126801675,0.6449252500008128,0.13197733046923177,0.025217206934099175,1.9884070629167447,0.11336110573846842,0.012789672600291494,1.6071977876075851
100,5,0.05,0.05,1.0,46,0.13426035807811815,0.007881328223701651,2.3863705243576105,0.12595903756728,0.006536389208776418,3.5532038411317273,0.17238140585505327,0.01128812283305965,6.245110702178029,0.13552233349631904,0.015521008191475068,3.4326005995665
100,5,0.05,0.05,1.0,47,0.09039638668239607,0.018371081476944242,0.30152790715821914,0.08540234246111911,0.013654843144967437,0.2694263389830776,0.09071825468829008,0.014571686546943387,0.30189306341055494,0.08535691579021337,0.014040055791280363,0.27138053585080674
100,5,0.05,0.05,1.0,48,0.2540297818651887,0.03427468138678436,4.137771073244943,0.1645183520056144,0.013004433257267904,4.036135706094711,0.2994499737682173,0.025969644357496467,5.898427210281377,0.25043127522956515,0.03499138951352491,6.4869808793601775
100,5,0.05,0.05,1.0,49,0.09788294788121835,0.017419724815074828,0.33404982041776987,0.07529746097385687,0.013778888456399727,0.2489269634182143,0.10457549170031737,0.016611299543762743,0.31962212618798613,0.07606420787928839,0.008153672372741144,0.24384395982758367
100,5,0.05,0.3,1.0,0,0.0310467407785319,0.004587760092674279,0.0889449579190789,0.02532318396219985,0.005036254092390792,0.08705822760704308,0.034195616937355615,0.0076513115543237,0.08799153231235288,0.025496734068706183,0.006364360229162557,0.08854971078126612
100,5,0.05,0.3,1.0,1,0.030303207120218802,0.005281527061556838,0.06507739777687883,0.0264247721186707,0.003767954398331795,0.06146192033835801,0.030368419172856456,0.006600268294862651,0.06385214947786809,0.02667977609382253,0.004336144391079297,0.06345045778369382
100,5,0.05,0.3,1.0,2,0.031300992497826405,0.007433959936114719,0.06655762054000645,0.028465815535937855,0.004483864947397641,0.07135838531503601,0.03130370317644241,0.007276833698808737,0.06680719646510104,0.028345811518844563,0.004181525944819267,0.07151299010512788
100,5,0.05,0.3,1.0,3,0.030685983806666543,0.005806854090980348,0.07255748209229947,0.025530437184212787,0.004160559219942911,0.06935216940537507,0.030672256167897278,0.00525606361143132,0.07195278173222504,0.02552647825356833,0.003654962732211831,0.0687370575501875
100,5,0.05,0.3,1.0,4,0.03194298753860616,0.005851627100760078,0.06878448505939987,0.023704141376134764,0.004416676136312975,0.06592687047181663,0.032239621842779995,0.007149418760716189,0.06598208472813172,0.02382535798651197,0.005483401101403496,0.0643681956681925
100,5,0.05,0.3,1.0,5,0.02853342185111773,0.0077052099890396785,0.06782673180532282,0.02471698537757632,0.00602764778640156,0.062411731597131134,0.028647230932405187,0.005630063423958483,0.06860407081514576,0.024753043022205025,0.005441290099648207,0.06128088596763795
100,5,0.05,0.3,1.0,6,0.02961463519026427,0.008691062457157256,0.06552562274759616,0.02678722361774517,0.003136719006944206,0.06904987302475155,0.0296023300016505,0.008347619552242308,0.06552058271643692,0.026807805254647262,0.0033402013117840605,0.0675563368378103
100,5,0.05,0.3,1.0,7,0.030408558475039628,0.0073211209410289696,0.05870608012576921,0.026624454428334637,0.005124761762441651,0.06843016587779356,0.035509486121647976,0.005071636725819978,0.06549815242400778,0.027060310174997233,0.0038679192858513656,0.0680767214272572
100,5,0.05,0.3,1.0,8,0.030192886202939917,0.0061760584094171945,0.06944200633602844,0.024947038703529555,0.004160922453829651,0.06310296981216656,0.03023278117458612,0.007766836176004444,0.06895763027279353,0.025210809340083514,0.004363324197015743,0.06229005949012473
100,5,0.05,0.3,1.0,9,0.02840432391856059,0.004023956674583375,0.06946130210298285,0.025046594058763562,0.003462338010301429,0.0562475378028696,0.028501385570588504,0.0050133977559684954,0.0679636171653607,0.025127632682329613,0.00463160302690173,0.05554437823486427
100,5,0.05,0.3,1.0,10,0.028280729058435806,0.00866762866906731,0.06395374748551588,0.02336745157982754,0.004288144508745254,0.06478250398346949,0.028815013967153247,0.006613034369519042,0.06543054013519715,0.02357753301284899,0.004425604433492092,0.06582538349163267
100,5,0.05,0.3,1.0,11,0.03223111364267791,0.007851083890186081,0.07355270973872777,0.02608165666466964,0.006187324030879793,0.07336461867329316,0.03239562736595781,0.009430400902074558,0.07834524928547754,0.025997060792072674,0.005198737683176752,0.07168802730845228
100,5,0.05,0.3,1.0,12,0.029834389098226426,0.0070002708603662195,0.05946731623805608,0.022777506485559998,0.0032024691867050875,0.06497377445543741,0.03147454829574407,0.006866215424002835,0.062923715908502,0.023069669429093387,0.003939044290223015,0.06777611782036469
100,5,0.05,0.3,1.0,13,0.031888048799123575,0.000910912798136503,0.07127349175280547,0.02759277742388739,0.007874081859794633,0.10051254300680701,0.031906599118126634,0.0008243683951110956,0.07005035393369242,0.02764062212081072,0.007775272752793183,0.10174812203843472
100,5,0.05,0.3,1.0,14,0.031162849149477995,0.006645671013877169,0.05988229113009802,0.027858520070526537,0.007526484656522783,0.0549110841268532,0.0311808271540139,0.007105872293600139,0.05962713870448151,0.027830287369410418,0.005856556984177214,0.05487225947293773
100,5,0.05,0.3,1.0,15,0.03096895700154965,0.0060132867144232355,0.06725029335780008,0.026407496469338973,0.004684712268198478,0.061085319343109463,0.031011753778860323,0.006093213903091778,0.06643502024310453,0.02657378005586348,0.004430174962232584,0.06007671738858853
100,5,0.05,0.3,1.0,16,0.028662385793275767,0.00322768390428808,0.06362598883262623,0.024345661226302974,0.004163238901115943,0.06706961996295609,0.028728562184345153,0.004814083829071156,0.06193490458791878,0.024294447549749014,0.004163591174655051,0.0665050358163053
100,5,0.05,0.3,1.0,17,0.029058262889487027,0.0019519364427606203,0.06403078171022955,0.024363050082426407,0.004016685172760237,0.0625704319521952,0.029694829304043612,0.005619967560463722,0.06463401529247333,0.024590335678154707,0.0038453865840598436,0.06243432195044119
100,5,0.05,0.3,1.0,18,0.0312993021815773,0.0073018131464520405,0.06794466006968371,0.025596494343810033,0.004196250150668602,0.07338164218465035,0.03133709676792287,0.00692205238946276,0.06677299545769028,0.025632858624541233,0.005569902732713766,0.07203244933375447
100,5,0.05,0.3,1.0,19,0.026521548686922518,0.007406418846596416,0.08639982009354227,0.026439483503067213,0.0018902410276068666,0.07019890943783545,0.02669278343638367,0.005960997042446382,0.08668886225410677,0.026662934198190515,0.002468579122692972,0.07029423347908781
100,5,0.05,0.3,1.0,20,0.029506795395221375,0.008507163229637136,0.06575390487423234,0.02431168232481088,0.006594073768581246,0.06424041299689678,0.03498614578509998,0.007063932448981929,0.07689833980243678,0.024347140969434036,0.0066258880943143,0.06344791345749302
100,5,0.05,0.3,1.0,21,0.03014565791384051,0.0043086171780437965,0.07153457674249583,0.0240255686643307,0.0057216909571944944,0.06318699841148953,0.030242633126474648,0.004871697188467161,0.07281823538085695,0.023890757875352633,0.005167927051637871,0.06282681380536043
100,5,0.05,0.3,1.0,22,0.03067622742516661,0.005184206864688013,0.07586756823908448,0.02707337491318978,0.005780104716144308,0.06374607454723563,0.030790393602971512,0.0058820098912932516,0.07368694436127897,0.02708210321963814,0.005074394035697194,0.06302960716362234
100,5,0.05,0.3,1.0,23,0.02867979566717918,0.003959132326653465,0.0702466882854827,0.023910020136376272,0.003679010197773755,0.04940434115708729,0.028843301229323395,0.0053595736360879664,0.06909670955075602,0.023914561516914026,0.0028663344887503894,0.049909460243267555
100,5,0.05,0.3,1.0,24,0.029456127755678324,0.002970241502852005,0.07221854235925189,0.02509288163081732,0.004069066222017308,0.05788091225389398,0.029982855423723094,0.003305426478465235,0.07572908556261063,0.02514278862773709,0.006196576374581277,0.058790685391136896
100,5,0.05,0.3,1.0,25,0.029864839914315686,0.0030996686184699856,0.0564962910004554,0.02484738736430252,0.004631966868227961,0.07641492513876647,0.02982603646419979,0.003922448636903707,0.05695735537000083,0.024762072376438952,0.005783091473238897,0.07770044107283716
100,5,0.05,0.3,1.0,26,0.02933067684661401,0.0029969137034652994,0.07753923398834019,0.026049281059203407,0.004411306113680919,0.06240113896751405,0.029386592216100075,0.003822281478042313,0.07542842414945719,0.0261589022289905,0.0035324655219736846,0.06191075288127792
100,5,0.05,0.3,1.0,27,0.03005114646246039,0.001918099613846924,0.06735841119870224,0.027762716998200127,0.002987140107466535,0.06767128549612181,0.030917060828119083,0.005542514989978196,0.06564360980958206,0.02786923601120785,0.004035247730505186,0.0689587115508131
100,5,0.05,0.3,1.0,28,0.02945970017521232,0.007404615423124684,0.08502549575973273,0.0243931893895524,0.003562201654178847,0.055291822681075097,0.030561617567872235,0.005307161882897314,0.08464452511391057,0.024468150151655706,0.004968198835057827,0.054814759169300994
100,5,0.05,0.3,1.0,29,0.028356226579038264,0.004219895443176628,0.07797361320670253,0.025837124874587575,0.0038114783262221995,0.06404187846151842,0.0627094887859493,0.03066515402862678,0.10722120500873246,0.0258031989882891,0.003278454801462374,0.061932764046857214
100,5,0.05,0.3,1.0,30,0.031149330819485396,0.0035611415442664785,0.07126323395769171,0.02656450398405896,0.0064529299436999876,0.0631721534452897,0.0311769557113188,0.005148050554012428,0.07017848715768761,0.026545972638626018,0.008195335205005632,0.06353090018397033
100,5,0.05,0.3,1.0,31,0.029393834987206782,0.008607110828228648,0.06922325842751044,0.025990100581753096,0.005258276525094827,0.056361894481157165,0.02947115354899408,0.006961890993276535,0.07002424917482322,0.0261005089157289,0.004982321483769433,0.05849448979107531
100,5,0.05,0.3,1.0,32,0.028434003567951095,0.0019835076945397215,0.07306825255833446,0.024526000935731204,0.005322366919516866,0.0657650296925129,0.029513386134625196,0.0058765860204309135,0.066106993603093,0.024724435296920894,0.006112941736702291,0.0679189017355826
100,5,0.05,0.3,1.0,33,0.029872926172620672,0.0067506575066741655,0.06989023986983295,0.023027452329957267,0.005892349518799356,0.060248230954096454,0.02994231096255833,0.006717730927320191,0.06900741452506384,0.02323557655878708,0.006136362237469098,0.05898965818739704
100,5,0.05,0.3,1.0,34,0.028896345891984837,0.006200182296712437,0.06499257129435212,0.024496139366441353,0.0055911434529838586,0.058057113253911385,0.030524616154600812,0.008960327035376456,0.06746088186729766,0.024559243910804805,0.00451775945207494,0.05812669819613259
100,5,0.05,0.3,1.0,35,0.03189817437014895,0.005533158236928861,0.09345787509544111,0.026958922075283692,0.0064889453034933115,0.08029679834942102,0.031882690985829604,0.0056197862578615315,0.0930552043651096,0.02743881852994843,0.0061229973311879285,0.08264961310322301
100,5,0.05,0.3,1.0,36,0.03129964087882111,0.00571770824115024,0.06711261782873428,0.025450604650853994,0.0050051827502867186,0.06477313492569123,0.03217523719866983,0.003752517274874231,0.07301572418408701,0.025640036148926473,0.003431686917259715,0.06503081597153085
100,5,0.05,0.3,1.0,37,0.030409806687495333,0.010096723399933416,0.0651501792117447,0.024601210515608915,0.003689384458151103,0.05160802521579544,0.03077738551899232,0.0072115695597773895,0.06643198866906404,0.024544489125208582,0.0027159462524399057,0.050860687334783945
100,5,0.05,0.3,1.0,38,0.028059196179138303,0.007165940819446978,0.07088994679031094,0.026294812548675082,0.003039925336365005,0.07608207277219256,0.028634558563704397,0.008336551465455274,0.06965550653050356,0.026509150958047248,0.005983032996097908,0.07586308512618657
100,5,0.05,0.3,1.0,39,0.030509108969938654,0.0065395719254355165,0.06289044264772374,0.02845151506019786,0.011367934277577629,0.07270390585550167,0.030791322482841735,0.004767699904908667,0.06641411282027315,0.0284947728036899,0.01206558223025848,0.07382360852828669
100,5,0.05,0.3,1.0,40,0.03240027020383645,0.008723444886210957,0.06963652199846886,0.025517483703321537,0.006602864237606038,0.05246723966798904,0.03256596195525475,0.009007139484132988,0.06759212644281196,0.0255990053019194,0.006997676273917118,0.05328580250981161
100,5,0.05,0.3,1.0,41,0.029942122260843612,0.005265140458254835,0.06691772502214466,0.025145572389194584,0.00508471665839695,0.07182925508228177,0.031072566149371515,0.0096183293557496,0.07445794704556562,0.025193881598148175,0.004129983556004938,0.07226336934808662
100,5,0.05,0.3,1.0,42,0.03061597903128941,0.010164235902085891,0.08569423045994257,0.024999737212690488,0.0011257289391609037,0.08249296156978629,0.03263868513397978,0.006241841411531148,0.08502702760930751,0.025333162927699004,0.0033470669284848837,0.08303275387962605
100,5,0.05,0.3,1.0,43,0.02906481681716241,0.005448987323819009,0.06309762461302662,0.025675054346902818,0.00453815539172873,0.05736786818002352,0.029320009558494425,0.00319482291860536,0.06604362133398314,0.02583008690131817,0.0052822385002954265,0.06068070178088042
100,5,0.05,0.3,1.0,44,0.030117423060971718,0.004046017248595053,0.060816901571307105,0.02582994579634147,0.004701011977804501,0.06436385525476469,0.05642516131700382,0.007976831142619148,0.09636267342705587,0.026041928335084723,0.00439081685520258,0.06551555053104985
100,5,0.05,0.3,1.0,45,0.027198572956941672,0.0031109322305717725,0.061054823165177886,0.024427410632622295,0.0036671007238697137,0.058331683865105816,0.027242477518651994,0.004255582321531727,0.06231366257901792,0.0247156094727984,0.0051839489924358495,0.060236817685465904
